Age,Education,EducationNum,MaritalStatus,Relationship,Gender,CapitalGain,HoursPerWeek
81, Bachelors,13, Widowed, Not-in-family, Male,0,5
65, Assoc-voc,11, Married-civ-spouse, Wife, Female,0,56
27, Bachelors,13, Never-married, Not-in-family, Female,0,40
58, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
46, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
56, Prof-school,15, Married-civ-spouse, Husband, Male,0,50
23, Bachelors,13, Never-married, Not-in-family, Female,0,35
55, HS-grad,9, Widowed, Not-in-family, Male,0,40
44, Bachelors,13, Married-civ-spouse, Husband, Male,0,46
25, Some-college,10, Married-civ-spouse, Husband, Male,0,40
61, Bachelors,13, Divorced, Not-in-family, Female,0,24
44, Assoc-voc,11, Never-married, Not-in-family, Male,0,40
46, Masters,14, Never-married, Not-in-family, Female,0,43
48, 10th,6, Married-civ-spouse, Wife, Female,0,35
61, Assoc-acdm,12, Married-spouse-absent, Not-in-family, Female,0,90
53, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
79, 7th-8th,4, Married-civ-spouse, Husband, Male,1409,35
47, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
37, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
35, HS-grad,9, Married-civ-spouse, Husband, Male,7298,60
45, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,60
33, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
26, HS-grad,9, Never-married, Not-in-family, Female,0,40
29, HS-grad,9, Married-civ-spouse, Husband, Male,0,65
77, Some-college,10, Widowed, Not-in-family, Female,0,1
60, 9th,5, Married-civ-spouse, Husband, Male,0,40
23, HS-grad,9, Never-married, Own-child, Female,0,45
18, 10th,6, Never-married, Own-child, Male,0,30
39, Bachelors,13, Widowed, Unmarried, Female,0,10
21, Some-college,10, Never-married, Own-child, Female,0,40
19, Some-college,10, Never-married, Own-child, Female,0,20
52, HS-grad,9, Divorced, Not-in-family, Male,0,65
57, Bachelors,13, Divorced, Not-in-family, Male,0,39
22, Some-college,10, Never-married, Not-in-family, Female,0,15
80, HS-grad,9, Married-civ-spouse, Husband, Male,0,8
36, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
24, HS-grad,9, Married-civ-spouse, Wife, Female,0,25
49, Masters,14, Married-civ-spouse, Husband, Male,0,40
26, Some-college,10, Separated, Not-in-family, Male,0,30
63, Some-college,10, Married-civ-spouse, Husband, Male,0,32
41, Assoc-voc,11, Divorced, Unmarried, Female,0,40
52, Assoc-acdm,12, Divorced, Not-in-family, Female,4865,30
32, Some-college,10, Married-civ-spouse, Wife, Female,0,40
54, HS-grad,9, Married-civ-spouse, Husband, Male,0,60
32, Masters,14, Never-married, Not-in-family, Male,0,50
29, Some-college,10, Married-civ-spouse, Other-relative, Male,4386,45
36, HS-grad,9, Never-married, Unmarried, Female,0,70
38, HS-grad,9, Married-civ-spouse, Husband, Male,0,20
38, 11th,7, Divorced, Not-in-family, Male,0,55
53, Bachelors,13, Married-civ-spouse, Husband, Male,0,48
33, HS-grad,9, Married-civ-spouse, Husband, Male,0,65
51, HS-grad,9, Married-civ-spouse, Husband, Male,4386,40
28, HS-grad,9, Separated, Not-in-family, Female,5721,40
26, Bachelors,13, Divorced, Not-in-family, Male,0,40
49, Doctorate,16, Married-civ-spouse, Husband, Male,0,45
44, Some-college,10, Married-civ-spouse, Husband, Male,0,40
34, HS-grad,9, Never-married, Not-in-family, Male,0,40
60, Some-college,10, Married-civ-spouse, Husband, Male,0,40
36, Masters,14, Married-civ-spouse, Husband, Male,0,70
57, Some-college,10, Married-civ-spouse, Husband, Male,0,48
64, HS-grad,9, Married-civ-spouse, Husband, Male,0,99
44, HS-grad,9, Married-civ-spouse, Husband, Male,15024,60
41, Some-college,10, Divorced, Not-in-family, Female,0,40
64, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
42, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,50
36, Some-college,10, Divorced, Unmarried, Female,0,40
26, Bachelors,13, Never-married, Not-in-family, Female,0,40
56, Bachelors,13, Never-married, Not-in-family, Male,0,65
45, Assoc-acdm,12, Never-married, Not-in-family, Male,0,40
46, Masters,14, Married-civ-spouse, Wife, Female,0,45
59, Bachelors,13, Married-civ-spouse, Husband, Male,0,30
76, HS-grad,9, Married-civ-spouse, Husband, Male,0,15
36, Bachelors,13, Divorced, Unmarried, Female,0,40
20, Some-college,10, Never-married, Own-child, Male,0,30
22, HS-grad,9, Never-married, Own-child, Male,0,40
54, Doctorate,16, Married-civ-spouse, Husband, Male,0,50
38, Some-college,10, Divorced, Not-in-family, Male,0,40
54, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
61, 7th-8th,4, Married-civ-spouse, Husband, Male,2885,40
24, Assoc-voc,11, Married-civ-spouse, Wife, Female,0,35
53, HS-grad,9, Divorced, Unmarried, Male,0,40
68, Some-college,10, Married-civ-spouse, Husband, Male,0,30
21, Some-college,10, Never-married, Own-child, Male,0,48
42, Bachelors,13, Divorced, Not-in-family, Male,0,50
69, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
31, Some-college,10, Married-civ-spouse, Husband, Male,0,40
32, Some-college,10, Never-married, Not-in-family, Male,0,40
76, Prof-school,15, Married-civ-spouse, Husband, Male,0,20
43, 7th-8th,4, Married-civ-spouse, Husband, Male,4508,40
48, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
63, 10th,6, Married-civ-spouse, Husband, Male,0,50
44, Some-college,10, Divorced, Unmarried, Female,0,10
25, Bachelors,13, Never-married, Not-in-family, Male,0,28
49, Bachelors,13, Divorced, Unmarried, Male,6497,45
43, Some-college,10, Married-civ-spouse, Husband, Male,0,17
43, Some-college,10, Never-married, Not-in-family, Female,0,12
53, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
74, Some-college,10, Separated, Not-in-family, Male,0,16
64, Some-college,10, Widowed, Unmarried, Female,0,8
32, 5th-6th,3, Never-married, Own-child, Female,0,10
23, 10th,6, Never-married, Own-child, Female,0,40
42, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
24, Some-college,10, Never-married, Unmarried, Male,1151,40
25, Some-college,10, Never-married, Own-child, Female,0,35
28, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
42, Masters,14, Never-married, Not-in-family, Female,0,40
71, Some-college,10, Married-civ-spouse, Husband, Male,20051,50
41, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,50
32, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
47, Bachelors,13, Married-spouse-absent, Not-in-family, Male,0,60
51, Some-college,10, Married-civ-spouse, Husband, Male,0,45
42, Bachelors,13, Married-civ-spouse, Husband, Male,0,48
47, Some-college,10, Divorced, Not-in-family, Female,0,45
46, HS-grad,9, Married-civ-spouse, Own-child, Female,7298,40
58, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
64, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
51, HS-grad,9, Married-civ-spouse, Husband, Male,0,65
47, Bachelors,13, Never-married, Not-in-family, Male,0,35
40, 9th,5, Married-civ-spouse, Husband, Male,0,40
19, HS-grad,9, Never-married, Own-child, Male,0,35
65, HS-grad,9, Married-civ-spouse, Husband, Male,2414,30
52, Bachelors,13, Married-civ-spouse, Wife, Female,0,40
61, 11th,7, Married-civ-spouse, Husband, Male,0,40
32, Bachelors,13, Married-civ-spouse, Husband, Male,0,65
32, Bachelors,13, Divorced, Other-relative, Male,0,35
51, Masters,14, Married-civ-spouse, Husband, Male,0,40
55, Bachelors,13, Widowed, Not-in-family, Female,0,40
19, Some-college,10, Never-married, Own-child, Male,0,10
43, Bachelors,13, Married-civ-spouse, Wife, Female,0,7
47, Bachelors,13, Married-civ-spouse, Wife, Female,0,50
36, Masters,14, Married-civ-spouse, Husband, Male,0,40
62, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
46, Prof-school,15, Married-civ-spouse, Husband, Male,0,45
57, Some-college,10, Divorced, Not-in-family, Female,0,40
53, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
47, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
62, Masters,14, Married-civ-spouse, Husband, Male,0,35
38, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
36, HS-grad,9, Married-civ-spouse, Husband, Male,0,48
51, HS-grad,9, Married-civ-spouse, Husband, Male,0,70
34, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,60
42, HS-grad,9, Married-civ-spouse, Husband, Male,3908,45
20, Some-college,10, Never-married, Not-in-family, Male,0,15
46, Some-college,10, Married-civ-spouse, Husband, Male,0,40
43, HS-grad,9, Divorced, Own-child, Male,0,35
40, Masters,14, Divorced, Unmarried, Female,0,44
35, Some-college,10, Married-civ-spouse, Husband, Male,0,61
65, Some-college,10, Married-civ-spouse, Husband, Male,2290,40
43, Masters,14, Married-civ-spouse, Wife, Female,0,35
22, Bachelors,13, Never-married, Own-child, Female,0,15
40, Assoc-voc,11, Married-civ-spouse, Wife, Female,0,15
77, Some-college,10, Married-civ-spouse, Husband, Male,0,6
41, Masters,14, Married-civ-spouse, Husband, Male,0,40
49, Assoc-acdm,12, Divorced, Not-in-family, Male,0,50
62, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
29, Prof-school,15, Never-married, Not-in-family, Female,0,55
44, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
62, Masters,14, Separated, Not-in-family, Female,0,50
66, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
54, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
37, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
22, Some-college,10, Never-married, Own-child, Male,0,35
35, HS-grad,9, Divorced, Own-child, Male,0,15
42, Masters,14, Married-civ-spouse, Husband, Male,0,40
47, Bachelors,13, Married-civ-spouse, Wife, Female,0,40
29, Bachelors,13, Divorced, Not-in-family, Female,0,80
38, Bachelors,13, Married-civ-spouse, Husband, Male,0,70
62, HS-grad,9, Divorced, Not-in-family, Male,0,40
60, 11th,7, Married-civ-spouse, Husband, Male,0,40
74, 10th,6, Married-civ-spouse, Husband, Male,1797,30
44, HS-grad,9, Married-civ-spouse, Husband, Male,0,30
40, Prof-school,15, Married-civ-spouse, Husband, Male,15024,40
35, Some-college,10, Married-civ-spouse, Husband, Male,0,60
50, Some-college,10, Married-civ-spouse, Husband, Male,0,40
59, 7th-8th,4, Married-civ-spouse, Husband, Male,0,70
51, Some-college,10, Divorced, Not-in-family, Male,0,50
32, Some-college,10, Married-civ-spouse, Wife, Female,0,40
36, Some-college,10, Never-married, Unmarried, Female,0,40
19, HS-grad,9, Never-married, Own-child, Female,0,30
52, Doctorate,16, Married-civ-spouse, Husband, Male,0,40
39, HS-grad,9, Never-married, Unmarried, Female,0,45
59, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
55, Bachelors,13, Divorced, Unmarried, Male,0,40
54, HS-grad,9, Married-civ-spouse, Husband, Male,0,60
19, 11th,7, Never-married, Own-child, Male,0,25
47, Bachelors,13, Married-spouse-absent, Not-in-family, Female,0,40
32, Bachelors,13, Divorced, Unmarried, Male,0,47
41, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
53, Masters,14, Married-civ-spouse, Husband, Male,0,65
45, HS-grad,9, Married-spouse-absent, Not-in-family, Male,0,40
34, Bachelors,13, Married-civ-spouse, Wife, Female,0,10
24, 7th-8th,4, Married-civ-spouse, Own-child, Male,0,60
38, HS-grad,9, Divorced, Unmarried, Male,0,55
21, Some-college,10, Married-civ-spouse, Wife, Female,2105,20
32, Some-college,10, Divorced, Unmarried, Female,0,38
48, Doctorate,16, Married-civ-spouse, Husband, Male,7688,55
58, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
55, 7th-8th,4, Never-married, Other-relative, Female,0,60
74, Doctorate,16, Married-spouse-absent, Not-in-family, Male,0,25
49, HS-grad,9, Widowed, Not-in-family, Male,0,55
56, 11th,7, Widowed, Unmarried, Female,0,65
28, HS-grad,9, Never-married, Unmarried, Female,0,40
48, Bachelors,13, Married-civ-spouse, Husband, Male,0,55
75, HS-grad,9, Widowed, Not-in-family, Female,0,8
24, Bachelors,13, Never-married, Not-in-family, Female,0,30
28, HS-grad,9, Divorced, Not-in-family, Male,0,35
23, Some-college,10, Never-married, Not-in-family, Female,0,35
47, Bachelors,13, Divorced, Not-in-family, Male,0,50
59, Bachelors,13, Widowed, Not-in-family, Female,0,50
46, Bachelors,13, Married-civ-spouse, Husband, Male,0,48
49, Some-college,10, Married-civ-spouse, Husband, Male,15024,50
34, Some-college,10, Never-married, Not-in-family, Male,0,40
78, 7th-8th,4, Married-civ-spouse, Husband, Male,0,20
52, Masters,14, Married-civ-spouse, Husband, Male,15024,60
37, HS-grad,9, Divorced, Not-in-family, Female,0,30
25, 11th,7, Never-married, Own-child, Male,0,40
47, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
25, Some-college,10, Divorced, Own-child, Female,0,50
50, HS-grad,9, Widowed, Unmarried, Female,0,40
51, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
47, HS-grad,9, Married-civ-spouse, Husband, Male,2829,65
52, 12th,8, Married-civ-spouse, Husband, Male,0,40
25, Assoc-voc,11, Married-civ-spouse, Wife, Female,0,45
17, 12th,8, Never-married, Own-child, Female,0,40
41, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,60
20, 10th,6, Separated, Unmarried, Female,0,40
41, Bachelors,13, Married-civ-spouse, Husband, Male,0,38
50, Some-college,10, Married-spouse-absent, Unmarried, Female,0,40
37, 11th,7, Married-spouse-absent, Not-in-family, Male,0,60
19, Some-college,10, Never-married, Own-child, Female,0,10
44, Bachelors,13, Married-civ-spouse, Husband, Male,0,48
44, Assoc-voc,11, Married-civ-spouse, Husband, Male,7298,48
39, Assoc-acdm,12, Divorced, Unmarried, Female,0,55
37, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
44, Prof-school,15, Married-civ-spouse, Husband, Male,0,32
29, HS-grad,9, Never-married, Own-child, Male,0,50
34, HS-grad,9, Never-married, Not-in-family, Male,0,50
38, HS-grad,9, Married-civ-spouse, Wife, Female,0,24
53, Doctorate,16, Married-civ-spouse, Husband, Male,0,40
38, Some-college,10, Widowed, Not-in-family, Female,0,47
43, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
41, HS-grad,9, Married-civ-spouse, Husband, Male,0,55
38, 7th-8th,4, Divorced, Not-in-family, Female,0,40
71, HS-grad,9, Married-civ-spouse, Husband, Male,0,70
35, HS-grad,9, Divorced, Unmarried, Female,0,40
35, HS-grad,9, Divorced, Unmarried, Female,0,40
27, Assoc-voc,11, Never-married, Own-child, Male,0,40
55, Assoc-acdm,12, Divorced, Not-in-family, Female,0,40
25, Some-college,10, Never-married, Not-in-family, Male,0,40
52, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
36, Some-college,10, Married-civ-spouse, Husband, Male,0,60
69, 7th-8th,4, Married-civ-spouse, Husband, Male,0,48
31, HS-grad,9, Married-civ-spouse, Wife, Female,0,40
38, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
57, Some-college,10, Divorced, Unmarried, Female,0,35
69, Some-college,10, Married-civ-spouse, Husband, Male,9386,72
34, HS-grad,9, Never-married, Not-in-family, Male,0,40
18, 10th,6, Never-married, Own-child, Female,0,30
41, HS-grad,9, Divorced, Own-child, Male,0,45
51, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
22, Some-college,10, Never-married, Own-child, Female,0,15
32, HS-grad,9, Married-civ-spouse, Husband, Male,0,43
65, HS-grad,9, Widowed, Other-relative, Female,0,25
56, Some-college,10, Divorced, Not-in-family, Female,0,35
22, Assoc-voc,11, Never-married, Not-in-family, Male,0,75
27, HS-grad,9, Never-married, Not-in-family, Female,0,40
30, Masters,14, Married-civ-spouse, Husband, Male,0,45
37, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
32, 12th,8, Never-married, Own-child, Female,0,40
33, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
35, Some-college,10, Married-civ-spouse, Husband, Male,0,50
43, HS-grad,9, Married-civ-spouse, Wife, Female,0,40
68, Some-college,10, Married-civ-spouse, Wife, Female,0,40
45, Bachelors,13, Never-married, Not-in-family, Female,0,40
49, Some-college,10, Divorced, Not-in-family, Female,0,20
21, Some-college,10, Never-married, Not-in-family, Female,0,40
45, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
67, 5th-6th,3, Widowed, Unmarried, Female,0,40
49, Some-college,10, Married-civ-spouse, Husband, Male,15024,50
67, HS-grad,9, Divorced, Not-in-family, Female,0,7
77, Bachelors,13, Married-civ-spouse, Husband, Male,3818,14
52, Masters,14, Never-married, Not-in-family, Female,0,40
23, Bachelors,13, Never-married, Not-in-family, Male,0,40
27, HS-grad,9, Never-married, Other-relative, Male,0,50
38, Some-college,10, Married-civ-spouse, Wife, Female,0,45
22, Some-college,10, Never-married, Unmarried, Female,0,40
61, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
38, Doctorate,16, Married-civ-spouse, Husband, Male,0,50
41, Preschool,1, Never-married, Own-child, Female,0,30
40, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
44, Bachelors,13, Divorced, Not-in-family, Male,0,40
38, Prof-school,15, Divorced, Not-in-family, Female,0,30
30, HS-grad,9, Married-civ-spouse, Other-relative, Male,0,25
22, Some-college,10, Never-married, Own-child, Male,0,40
63, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
55, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
41, HS-grad,9, Divorced, Not-in-family, Male,0,40
82, Assoc-voc,11, Widowed, Not-in-family, Female,0,8
39, Some-college,10, Never-married, Not-in-family, Female,0,40
50, Masters,14, Divorced, Not-in-family, Female,2202,30
34, Bachelors,13, Married-civ-spouse, Husband, Male,0,55
57, HS-grad,9, Married-civ-spouse, Husband, Male,0,60
25, Some-college,10, Never-married, Own-child, Male,0,40
88, Prof-school,15, Married-civ-spouse, Husband, Male,0,40
60, Some-college,10, Married-civ-spouse, Husband, Male,0,35
40, Masters,14, Separated, Unmarried, Female,0,20
36, HS-grad,9, Divorced, Not-in-family, Male,0,60
67, Some-college,10, Married-civ-spouse, Husband, Male,0,40
19, HS-grad,9, Never-married, Own-child, Male,0,30
18, Some-college,10, Never-married, Own-child, Female,0,40
31, HS-grad,9, Married-civ-spouse, Husband, Male,0,91
33, Some-college,10, Divorced, Not-in-family, Male,0,40
45, Prof-school,15, Divorced, Unmarried, Male,25236,36
20, HS-grad,9, Never-married, Not-in-family, Male,0,40
51, HS-grad,9, Married-civ-spouse, Husband, Male,0,30
45, Masters,14, Married-civ-spouse, Husband, Male,0,40
45, Prof-school,15, Divorced, Unmarried, Male,25236,36
25, Bachelors,13, Married-civ-spouse, Wife, Female,0,40
49, HS-grad,9, Divorced, Not-in-family, Female,0,28
35, Bachelors,13, Married-civ-spouse, Husband, Male,7298,40
30, Assoc-acdm,12, Never-married, Not-in-family, Female,0,40
58, HS-grad,9, Married-civ-spouse, Husband, Male,0,55
31, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
65, Prof-school,15, Never-married, Not-in-family, Male,25124,80
71, Masters,14, Widowed, Not-in-family, Male,2050,20
36, HS-grad,9, Separated, Own-child, Female,0,32
23, 1st-4th,2, Married-civ-spouse, Other-relative, Male,0,40
36, Prof-school,15, Divorced, Own-child, Female,0,40
19, Some-college,10, Never-married, Own-child, Male,0,40
57, HS-grad,9, Divorced, Not-in-family, Female,0,16
18, Some-college,10, Never-married, Own-child, Male,0,30
22, Some-college,10, Never-married, Own-child, Male,0,72
63, 7th-8th,4, Married-civ-spouse, Husband, Male,0,40
38, HS-grad,9, Married-civ-spouse, Wife, Female,0,20
50, Bachelors,13, Divorced, Unmarried, Female,0,50
36, Some-college,10, Married-civ-spouse, Husband, Male,0,50
38, HS-grad,9, Divorced, Unmarried, Female,0,40
52, HS-grad,9, Married-civ-spouse, Wife, Female,0,30
